symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
CSCO,2017-08-02 00:00:00+00:00,31.52,31.57,31.25,31.57,15797711,27.715204333,27.7591688068,27.477796174,27.7591688068,15797711,0.0,1.0
CSCO,2017-08-03 00:00:00+00:00,31.56,31.72,31.43,31.59,13884046,27.7503759121,27.8910622285,27.63606828,27.7767545964,13884046,0.0,1.0
CSCO,2017-08-04 00:00:00+00:00,31.8,31.91,31.58,31.67,16322686,27.9614053867,28.0581272292,27.7679617016,27.8470977546,16322686,0.0,1.0
CSCO,2017-08-07 00:00:00+00:00,31.84,31.8799,31.69,31.79,11730203,27.9965769658,28.0316606159,27.8646835441,27.9526124919,11730203,0.0,1.0
CSCO,2017-08-08 00:00:00+00:00,31.67,32.0,31.6,31.75,13632423,27.8470977546,28.1372632822,27.7855474912,27.9174409128,13632423,0.0,1.0
CSCO,2017-08-09 00:00:00+00:00,31.62,31.675,31.36,31.55,15931711,27.8031332807,27.851494202,27.5745180165,27.7415830173,15931711,0.0,1.0
CSCO,2017-08-10 00:00:00+00:00,31.0,31.56,31.0,31.56,22748854,27.2579738046,27.7503759121,27.2579738046,27.7503759121,22748854,0.0,1.0
CSCO,2017-08-11 00:00:00+00:00,31.47,31.545,31.04,31.23,20521935,27.6712398591,27.7371865699,27.2931453837,27.4602103845,20521935,0.0,1.0
CSCO,2017-08-14 00:00:00+00:00,31.84,31.89,31.56,31.69,21605411,27.9965769658,28.0405414397,27.7503759121,27.8646835441,21605411,0.0,1.0
CSCO,2017-08-15 00:00:00+00:00,32.09,32.21,31.84,31.85,24406258,28.2163993352,28.3219140725,27.9965769658,28.0053698606,24406258,0.0,1.0
CSCO,2017-08-16 00:00:00+00:00,32.34,32.4652,32.06,32.1,27088237,28.4362217046,28.5463087472,28.1900206508,28.2251922299,27088237,0.0,1.0
CSCO,2017-08-17 00:00:00+00:00,31.04,31.77,30.85,31.49,51557052,27.2931453837,27.9350267023,27.126080383,27.6888256486,51557052,0.0,1.0
CSCO,2017-08-18 00:00:00+00:00,30.37,31.06,30.36,31.0,34622147,26.7040214338,27.3107311733,26.695228539,27.2579738046,34622147,0.0,1.0
CSCO,2017-08-21 00:00:00+00:00,30.68,30.795,30.36,30.37,24025228,26.9766011718,27.0777194617,26.695228539,26.7040214338,24025228,0.0,1.0
CSCO,2017-08-22 00:00:00+00:00,31.27,31.33,30.75,30.85,24438367,27.4953819636,27.5481393322,27.0381514352,27.126080383,24438367,0.0,1.0
CSCO,2017-08-23 00:00:00+00:00,30.92,31.4,30.91,31.21,22269978,27.1876306464,27.6096895956,27.1788377516,27.4426245949,22269978,0.0,1.0
CSCO,2017-08-24 00:00:00+00:00,31.24,31.4,30.9,30.95,21867401,27.4690032792,27.6096895956,27.1700448569,27.2140093307,21867401,0.0,1.0
CSCO,2017-08-25 00:00:00+00:00,31.44,31.8,31.36,31.39,19351094,27.6448611748,27.9614053867,27.5745180165,27.6008967009,19351094,0.0,1.0
CSCO,2017-08-28 00:00:00+00:00,31.54,31.66,31.41,31.6,12747867,27.7327901225,27.8383048598,27.6184824904,27.7855474912,12747867,0.0,1.0
CSCO,2017-08-29 00:00:00+00:00,31.48,31.6299,31.19,31.26,16192694,27.6800327539,27.8118382465,27.4250388054,27.4865890688,16192694,0.0,1.0
CSCO,2017-08-30 00:00:00+00:00,31.99,32.2,31.42,31.47,23028578,28.1284703874,28.3131211777,27.6272753852,27.6712398591,23028578,0.0,1.0
CSCO,2017-08-31 00:00:00+00:00,32.21,32.34,31.99,32.1,27138172,28.3219140725,28.4362217046,28.1284703874,28.2251922299,27138172,0.0,1.0
CSCO,2017-09-01 00:00:00+00:00,32.3,32.345,32.03,32.22,14661162,28.4010501255,28.4406181519,28.1636419665,28.3307069673,14661162,0.0,1.0
CSCO,2017-09-05 00:00:00+00:00,31.62,32.245,31.455,32.15,24327663,27.8031332807,28.3526892042,27.6580505169,28.2691567038,24327663,0.0,1.0
CSCO,2017-09-06 00:00:00+00:00,31.87,31.91,31.63,31.75,16380030,28.0229556501,28.0581272292,27.8119261755,27.9174409128,16380030,0.0,1.0
CSCO,2017-09-07 00:00:00+00:00,31.76,31.97,31.74,31.96,14611809,27.9262338076,28.1108845979,27.908648018,28.1020917031,14611809,0.0,1.0
CSCO,2017-09-08 00:00:00+00:00,31.48,31.78,31.46,31.68,15115756,27.6800327539,27.9438195971,27.6624469643,27.8558906494,15115756,0.0,1.0
CSCO,2017-09-11 00:00:00+00:00,32.19,32.3,31.67,31.71,21365590,28.3043282829,28.4010501255,27.8470977546,27.8822693337,21365590,0.0,1.0
CSCO,2017-09-12 00:00:00+00:00,32.41,32.47,32.19,32.3,18510454,28.497771968,28.5505293366,28.3043282829,28.4010501255,18510454,0.0,1.0
CSCO,2017-09-13 00:00:00+00:00,32.18,32.39,31.96,32.34,21872095,28.2955353882,28.4801861784,28.1020917031,28.4362217046,21872095,0.0,1.0
CSCO,2017-09-14 00:00:00+00:00,32.19,32.22,31.91,31.91,17711003,28.3043282829,28.3307069673,28.0581272292,28.0581272292,17711003,0.0,1.0
CSCO,2017-09-15 00:00:00+00:00,32.44,32.5,32.12,32.2,27708447,28.5241506523,28.576908021,28.2427780195,28.3131211777,27708447,0.0,1.0
CSCO,2017-09-18 00:00:00+00:00,32.52,32.66,32.26,32.43,17035443,28.5944938105,28.7175943374,28.3658785464,28.5153577575,17035443,0.0,1.0
CSCO,2017-09-19 00:00:00+00:00,32.49,32.65,32.395,32.46,12424056,28.5681151262,28.7088014426,28.4845826258,28.5417364419,12424056,0.0,1.0
CSCO,2017-09-20 00:00:00+00:00,32.6,32.75,32.39,32.55,18701702,28.6648369687,28.7967303904,28.4801861784,28.6208724949,18701702,0.0,1.0
CSCO,2017-09-21 00:00:00+00:00,32.7,32.9,32.5,32.72,19762651,28.7527659165,28.928623812,28.576908021,28.770351706,19762651,0.0,1.0
CSCO,2017-09-22 00:00:00+00:00,33.37,33.53,32.64,32.66,27904695,29.3418898665,29.4825761829,28.7000085478,28.7175943374,27904695,0.0,1.0
CSCO,2017-09-25 00:00:00+00:00,33.72,33.84,33.2,33.31,30475969,29.6496411836,29.7551559209,29.1924106553,29.2891324978,30475969,0.0,1.0
CSCO,2017-09-26 00:00:00+00:00,33.76,34.1,33.67,33.76,25835270,29.6848127627,29.9837711851,29.6056767097,29.6848127627,25835270,0.0,1.0
CSCO,2017-09-27 00:00:00+00:00,33.48,33.92,33.3037,33.78,21687593,29.438611709,29.8254990791,29.2835929741,29.7023985523,21687593,0.0,1.0
CSCO,2017-09-28 00:00:00+00:00,33.35,33.46,33.22,33.22,14689819,29.3243040769,29.4210259194,29.2099964448,29.2099964448,14689819,0.0,1.0
CSCO,2017-09-29 00:00:00+00:00,33.63,33.67,33.24,33.31,14419404,29.5705051306,29.6056767097,29.2275822344,29.2891324978,14419404,0.0,1.0
CSCO,2017-10-02 00:00:00+00:00,33.75,33.77,33.52,33.61,16443224,29.6760198679,29.6936056575,29.4737832881,29.5529193411,16443224,0.0,1.0
CSCO,2017-10-03 00:00:00+00:00,33.85,33.9,33.61,33.72,13159079,29.7639488157,29.8079132896,29.5529193411,29.6496411836,13159079,0.0,1.0
CSCO,2017-10-04 00:00:00+00:00,33.44,33.56,33.29,33.53,14606016,29.6584340784,29.7648638657,29.5253968442,29.7382564189,14606016,0.29,1.0
CSCO,2017-10-05 00:00:00+00:00,33.59,33.67,33.41,33.58,14301206,29.7914713126,29.8624245042,29.6318266315,29.7826021636,14301206,0.0,1.0
CSCO,2017-10-06 00:00:00+00:00,33.75,33.78,33.5247,33.65,13438950,29.9333776957,29.9599851426,29.73355577,29.8446862063,13438950,0.0,1.0
CSCO,2017-10-09 00:00:00+00:00,33.76,33.89,33.61,33.77,8684822,29.9422468447,30.057545781,29.8092096105,29.9511159936,8684822,0.0,1.0
CSCO,2017-10-10 00:00:00+00:00,33.55,33.91,33.47,33.88,17978700,29.7559947168,30.0752840789,29.6850415252,30.048676632,17978700,0.0,1.0
CSCO,2017-10-11 00:00:00+00:00,33.59,33.63,33.25,33.38,12353462,29.7914713126,29.8269479084,29.4899202484,29.6052191847,12353462,0.0,1.0
CSCO,2017-10-12 00:00:00+00:00,33.26,33.46,33.17,33.26,17811160,29.4987893973,29.6761723763,29.4189670568,29.4987893973,17811160,0.0,1.0
CSCO,2017-10-13 00:00:00+00:00,33.47,33.57,33.323,33.4,13451108,29.6850415252,29.7737330147,29.5546650357,29.6229574826,13451108,0.0,1.0
CSCO,2017-10-16 00:00:00+00:00,33.54,33.64,33.47,33.6,10469019,29.7471255679,29.8358170573,29.6850415252,29.8003404615,10469019,0.0,1.0
CSCO,2017-10-17 00:00:00+00:00,33.6,33.67,33.46,33.59,8633089,29.8003404615,29.8624245042,29.6761723763,29.7914713126,8633089,0.0,1.0
CSCO,2017-10-18 00:00:00+00:00,33.55,33.75,33.44,33.72,9739887,29.7559947168,29.9333776957,29.6584340784,29.9067702489,9739887,0.0,1.0
CSCO,2017-10-19 00:00:00+00:00,33.75,33.89,33.45,33.51,12928532,29.9333776957,30.057545781,29.6673032273,29.720518121,12928532,0.0,1.0
CSCO,2017-10-20 00:00:00+00:00,34.25,34.39,34.01,34.02,24055347,30.3768351431,30.5010032283,30.1639755684,30.1728447173,24055347,0.0,1.0
CSCO,2017-10-23 00:00:00+00:00,34.35,34.68,34.27,34.45,22490134,30.4655266325,30.7582085478,30.394573441,30.554218122,22490134,0.0,1.0
CSCO,2017-10-24 00:00:00+00:00,34.58,34.675,34.25,34.4,15273905,30.6695170583,30.7537739733,30.3768351431,30.5098723773,15273905,0.0,1.0
CSCO,2017-10-25 00:00:00+00:00,34.3,34.73,34.163,34.73,17012218,30.4211808878,30.8025542925,30.2996735472,30.8025542925,17012218,0.0,1.0
CSCO,2017-10-26 00:00:00+00:00,34.27,34.51,34.07,34.41,14541155,30.394573441,30.6074330157,30.217190462,30.5187415262,14541155,0.0,1.0
CSCO,2017-10-27 00:00:00+00:00,34.43,34.62,34.09,34.15,20237956,30.5364798241,30.7049936541,30.2349287599,30.2881436536,20237956,0.0,1.0
CSCO,2017-10-30 00:00:00+00:00,34.04,34.38,33.8244,34.32,18241531,30.1905830152,30.4921340794,29.9993641639,30.4389191857,18241531,0.0,1.0
CSCO,2017-10-31 00:00:00+00:00,34.15,34.24,33.96,33.98,13544441,30.2881436536,30.3679659941,30.1196298236,30.1373681215,13544441,0.0,1.0
CSCO,2017-11-01 00:00:00+00:00,34.62,34.75,34.28,34.29,21831973,30.7049936541,30.8202925904,30.4034425899,30.4123117389,21831973,0.0,1.0
CSCO,2017-11-02 00:00:00+00:00,34.21,34.64,34.16,34.55,19647242,30.3413585473,30.722731952,30.2970128026,30.6429096115,19647242,0.0,1.0
CSCO,2017-11-03 00:00:00+00:00,34.47,34.49,34.0269,34.28,13293171,30.5719564199,30.5896947178,30.1789644301,30.4034425899,13293171,0.0,1.0
CSCO,2017-11-06 00:00:00+00:00,34.41,34.56,34.26,34.37,12725467,30.5187415262,30.6517787604,30.385704292,30.4832649304,12725467,0.0,1.0
CSCO,2017-11-07 00:00:00+00:00,34.4,34.48,34.2147,34.32,10980008,30.5098723773,30.5808255689,30.3455270473,30.4389191857,10980008,0.0,1.0
CSCO,2017-11-08 00:00:00+00:00,34.5,34.5,34.12,34.31,12506982,30.5985638668,30.5985638668,30.2615362068,30.4300500368,12506982,0.0,1.0
CSCO,2017-11-09 00:00:00+00:00,34.05,34.32,33.871,34.29,16266161,30.1994521641,30.4389191857,30.040694398,30.4123117389,16266161,0.0,1.0
CSCO,2017-11-10 00:00:00+00:00,33.99,34.09,33.67,34.06,19003147,30.1462372705,30.2349287599,29.8624245042,30.2083213131,19003147,0.0,1.0
CSCO,2017-11-13 00:00:00+00:00,33.95,34.21,33.83,33.86,15608341,30.1107606747,30.3413585473,30.0043308873,30.0309383342,15608341,0.0,1.0
CSCO,2017-11-14 00:00:00+00:00,34.04,34.16,33.8,33.86,15540925,30.1905830152,30.2970128026,29.9777234405,30.0309383342,15540925,0.0,1.0
CSCO,2017-11-15 00:00:00+00:00,34.11,34.31,33.75,33.97,27797071,30.2526670578,30.4300500368,29.9333776957,30.1284989726,27797071,0.0,1.0
CSCO,2017-11-16 00:00:00+00:00,35.88,36.67,35.83,36.04,59861205,31.8225064214,32.5231691882,31.7781606767,31.9644128046,59861205,0.0,1.0
CSCO,2017-11-17 00:00:00+00:00,35.9,36.32,35.81,35.9,27106406,31.8402447193,32.2127489751,31.7604223788,31.8402447193,27106406,0.0,1.0
CSCO,2017-11-20 00:00:00+00:00,36.5,36.54,35.93,35.93,26376364,32.3723936561,32.4078702519,31.8668521662,31.8668521662,26376364,0.0,1.0
CSCO,2017-11-21 00:00:00+00:00,36.65,36.97,36.58,36.75,23986203,32.5054308903,32.7892436566,32.4433468477,32.5941223798,23986203,0.0,1.0
CSCO,2017-11-22 00:00:00+00:00,36.45,36.715,36.36,36.7,16650130,32.3280479114,32.5630803585,32.2482255709,32.5497766351,16650130,0.0,1.0
CSCO,2017-11-24 00:00:00+00:00,36.49,36.57,36.32,36.41,6155294,32.3635245072,32.4344776988,32.2127489751,32.2925713156,6155294,0.0,1.0
CSCO,2017-11-27 00:00:00+00:00,36.87,37.09,36.5,36.51,20667352,32.7005521672,32.895673444,32.3723936561,32.3812628051,20667352,0.0,1.0
CSCO,2017-11-28 00:00:00+00:00,37.73,37.8,36.98,37.0,30097816,33.4632989766,33.5253830192,32.7981128056,32.8158511035,30097816,0.0,1.0
CSCO,2017-11-29 00:00:00+00:00,37.48,38.03,37.23,37.75,36788586,33.2415702529,33.729373445,33.0198415293,33.4810372745,36788586,0.0,1.0
CSCO,2017-11-30 00:00:00+00:00,37.3,37.8,37.3,37.62,30749464,33.0819255719,33.5253830192,33.0819255719,33.3657383382,30749464,0.0,1.0
CSCO,2017-12-01 00:00:00+00:00,37.6,37.66,36.73,37.09,26920869,33.3480000403,33.401214934,32.5763840819,32.895673444,26920869,0.0,1.0
CSCO,2017-12-04 00:00:00+00:00,37.72,37.99,37.54,37.81,29006129,33.4544298276,33.6938968492,33.2947851466,33.5342521682,29006129,0.0,1.0
CSCO,2017-12-05 00:00:00+00:00,37.31,37.82,37.17,37.74,22743474,33.0907947208,33.5431213171,32.9666266356,33.4721681255,22743474,0.0,1.0
CSCO,2017-12-06 00:00:00+00:00,37.41,37.72,37.25,37.37,16312845,33.1794862103,33.4544298276,33.0375798271,33.1440096145,16312845,0.0,1.0
CSCO,2017-12-07 00:00:00+00:00,37.4,37.78,37.26,37.26,15189086,33.1706170613,33.5076447213,33.0464489761,33.0464489761,15189086,0.0,1.0
CSCO,2017-12-08 00:00:00+00:00,37.61,37.69,37.42,37.59,13777371,33.3568691892,33.4278223808,33.1883553592,33.3391308913,13777371,0.0,1.0
CSCO,2017-12-11 00:00:00+00:00,37.96,38.04,37.57,37.59,15619388,33.6672894024,33.7382425939,33.3213925934,33.3391308913,15619388,0.0,1.0
CSCO,2017-12-12 00:00:00+00:00,37.91,38.1,37.56,37.79,16451320,33.6229436576,33.7914574876,33.3125234445,33.5165138703,16451320,0.0,1.0
CSCO,2017-12-13 00:00:00+00:00,38.15,38.37,38.0,38.09,19934529,33.8358032324,34.0309245092,33.7027659982,33.7825883387,19934529,0.0,1.0
CSCO,2017-12-14 00:00:00+00:00,37.9,38.27,37.855,38.2,16556403,33.6140745087,33.9422330197,33.5741633384,33.8801489771,16556403,0.0,1.0
CSCO,2017-12-15 00:00:00+00:00,38.19,38.28,37.7,38.01,36491640,33.8712798282,33.9511021687,33.4366915298,33.7116351471,36491640,0.0,1.0
CSCO,2017-12-18 00:00:00+00:00,38.48,38.89,38.3,38.48,21036306,34.1284851476,34.4921202544,33.9688404666,34.1284851476,21036306,0.0,1.0
CSCO,2017-12-19 00:00:00+00:00,38.3,38.86,38.28,38.66,18478762,33.9688404666,34.4655128076,33.9511021687,34.2881298287,18478762,0.0,1.0
CSCO,2017-12-20 00:00:00+00:00,38.74,38.8,38.21,38.49,18701741,34.3590830202,34.4122979139,33.889018126,34.1373542966,18701741,0.0,1.0
CSCO,2017-12-21 00:00:00+00:00,38.53,38.995,38.49,38.88,16188471,34.1728308923,34.5852463184,34.1373542966,34.4832511055,16188471,0.0,1.0
CSCO,2017-12-22 00:00:00+00:00,38.55,38.74,38.47,38.52,11120656,34.1905691902,34.3590830202,34.1196159987,34.1639617434,11120656,0.0,1.0
CSCO,2017-12-26 00:00:00+00:00,38.48,38.68,38.36,38.55,8148042,34.1284851476,34.3058681265,34.0220553602,34.1905691902,8148042,0.0,1.0
CSCO,2017-12-27 00:00:00+00:00,38.56,38.65,38.45,38.54,10262927,34.1994383392,34.2792606797,34.1018777008,34.1817000413,10262927,0.0,1.0
CSCO,2017-12-28 00:00:00+00:00,38.59,38.73,38.45,38.73,8662664,34.226045786,34.3502138713,34.1018777008,34.3502138713,8662664,0.0,1.0
CSCO,2017-12-29 00:00:00+00:00,38.3,38.62,38.3,38.41,12359455,33.9688404666,34.2526532329,33.9688404666,34.066401105,12359455,0.0,1.0
CSCO,2018-01-02 00:00:00+00:00,38.86,38.95,38.43,38.67,19972431,34.4655128076,34.5453351481,34.0841394029,34.2969989776,19972431,0.0,1.0
CSCO,2018-01-03 00:00:00+00:00,39.17,39.28,38.53,38.72,29066090,34.7404564249,34.8380170634,34.1728308923,34.3413447223,29066090,0.0,1.0
CSCO,2018-01-04 00:00:00+00:00,38.99,39.54,38.93,39.05,20606344,34.8380170634,35.3294484403,34.7844063677,34.891627759,20606344,0.29,1.0
CSCO,2018-01-05 00:00:00+00:00,39.53,39.88,39.37,39.55,24369510,35.3205133243,35.6332423823,35.1775514692,35.3383835562,24369510,0.0,1.0
CSCO,2018-01-08 00:00:00+00:00,39.94,39.96,39.35,39.52,16511704,35.686853078,35.7047233099,35.1596812373,35.3115782084,16511704,0.0,1.0
CSCO,2018-01-09 00:00:00+00:00,39.69,39.96,39.54,39.79,21339760,35.4634751794,35.7047233099,35.3294484403,35.5528263388,21339760,0.0,1.0
CSCO,2018-01-10 00:00:00+00:00,39.91,40.24,39.63,39.65,19110146,35.6600477302,35.9549065563,35.4098644837,35.4277347156,19110146,0.0,1.0
CSCO,2018-01-11 00:00:00+00:00,40.1,40.21,39.75,40.14,20178596,35.8298149331,35.9281012085,35.5170858751,35.8655553969,20178596,0.0,1.0
CSCO,2018-01-12 00:00:00+00:00,40.87,40.93,40.05,40.22,22962700,36.5178188607,36.5714295564,35.7851393534,35.9370363244,22962700,0.0,1.0
CSCO,2018-01-16 00:00:00+00:00,40.54,41.16,40.32,40.9,32273879,36.2229600346,36.7769372231,36.0263874838,36.5446242086,32273879,0.0,1.0
CSCO,2018-01-17 00:00:00+00:00,41.2,41.32,40.71,40.84,23612126,36.8126776869,36.9198990782,36.3748570056,36.4910135129,23612126,0.0,1.0
CSCO,2018-01-18 00:00:00+00:00,41.3,41.48,41.03,41.24,17450956,36.9020288463,37.0628609333,36.6607807158,36.8484181506,17450956,0.0,1.0
CSCO,2018-01-19 00:00:00+00:00,41.29,41.52,41.1,41.28,23554383,36.8930937303,37.098601397,36.7233265274,36.8841586144,23554383,0.0,1.0
CSCO,2018-01-22 00:00:00+00:00,41.66,41.66,41.02,41.2,21794682,37.2236930203,37.2236930203,36.6518455999,36.8126776869,21794682,0.0,1.0
CSCO,2018-01-23 00:00:00+00:00,42.1,42.13,41.54,41.54,21069503,37.6168381218,37.6436434696,37.1164716289,37.1164716289,21069503,0.0,1.0
CSCO,2018-01-24 00:00:00+00:00,42.17,42.69,42.01,42.2,25739984,37.6793839334,38.1440099624,37.5364220783,37.7061892812,25739984,0.0,1.0
CSCO,2018-01-25 00:00:00+00:00,41.9,42.47,41.82,42.27,18610206,37.4381358029,37.9474374117,37.3666548753,37.7687350928,18610206,0.0,1.0
CSCO,2018-01-26 00:00:00+00:00,42.56,42.56,41.95,42.15,22637421,38.0278534552,38.0278534552,37.4828113826,37.6615137015,22637421,0.0,1.0
CSCO,2018-01-29 00:00:00+00:00,42.85,42.98,42.3,42.3,23053104,38.2869718175,38.4031283248,37.7955404406,37.7955404406,23053104,0.0,1.0
CSCO,2018-01-30 00:00:00+00:00,42.25,42.86,41.97,42.69,25671649,37.7508648609,38.2959069335,37.5006816145,38.1440099624,25671649,0.0,1.0
CSCO,2018-01-31 00:00:00+00:00,41.54,42.01,41.35,41.98,34571282,37.1164716289,37.5364220783,36.946704426,37.5096167304,34571282,0.0,1.0
CSCO,2018-02-01 00:00:00+00:00,41.7,42.11,40.67,41.09,26001606,37.259433484,37.6257732377,36.3391165419,36.7143914115,26001606,0.0,1.0
CSCO,2018-02-02 00:00:00+00:00,40.93,41.95,40.87,41.5,25920378,36.5714295564,37.4828113826,36.5178188607,37.0807311652,25920378,0.0,1.0
CSCO,2018-02-05 00:00:00+00:00,38.78,41.41,38.72,40.87,39491216,34.6503796286,37.0003151217,34.5967689329,36.5178188607,39491216,0.0,1.0
CSCO,2018-02-06 00:00:00+00:00,40.17,40.31,37.35,38.33,52940550,35.8923607447,36.0174523679,33.3726580486,34.2482994111,52940550,0.0,1.0
CSCO,2018-02-07 00:00:00+00:00,40.34,41.21,40.03,40.31,31841942,36.0442577157,36.8216128028,35.7672691215,36.0174523679,31841942,0.0,1.0
CSCO,2018-02-08 00:00:00+00:00,38.77,40.76,38.72,40.44,39300118,34.6414445126,36.4195325853,34.5967689329,36.1336088752,39300118,0.0,1.0
CSCO,2018-02-09 00:00:00+00:00,39.53,39.92,38.23,39.0,47947702,35.3205133243,35.6689828461,34.1589482517,34.8469521793,47947702,0.0,1.0
CSCO,2018-02-12 00:00:00+00:00,40.6,40.91,40.23,40.52,37320696,36.2765707303,36.5535593245,35.9459714403,36.2050898027,37320696,0.0,1.0
CSCO,2018-02-13 00:00:00+00:00,41.23,41.31,40.22,40.5,29220084,36.8394830347,36.9109639622,35.9370363244,36.1872195708,29220084,0.0,1.0
CSCO,2018-02-14 00:00:00+00:00,42.09,42.26,40.99,41.04,39880261,37.6079030058,37.7597999769,36.625040252,36.6697158318,39880261,0.0,1.0
CSCO,2018-02-15 00:00:00+00:00,44.08,45.13,43.26,45.07,71490591,39.3859910786,40.3241782526,38.6533115712,40.270567557,71490591,0.0,1.0
CSCO,2018-02-16 00:00:00+00:00,44.33,45.09,43.79,43.89,37915915,39.6093689771,40.2884377888,39.1268727162,39.2162238756,37915915,0.0,1.0
CSCO,2018-02-20 00:00:00+00:00,44.06,44.69,43.81,44.0,26258211,39.3681208467,39.9310331511,39.1447429481,39.314510151,26258211,0.0,1.0
CSCO,2018-02-21 00:00:00+00:00,43.31,44.42,43.28,44.11,27128222,38.6979871509,39.6897850206,38.6711818031,39.4127964264,27128222,0.0,1.0
CSCO,2018-02-22 00:00:00+00:00,42.94,43.56,42.75,43.49,25627449,38.367387861,38.9213650495,38.1976206581,38.8588192379,25627449,0.0,1.0
CSCO,2018-02-23 00:00:00+00:00,44.0,44.04,42.92,43.37,24855689,39.314510151,39.3502506148,38.3495176291,38.7515978466,24855689,0.0,1.0
CSCO,2018-02-26 00:00:00+00:00,45.36,45.45,44.13,44.3,27226705,40.5296859193,40.6101019628,39.4306666583,39.5825636293,27226705,0.0,1.0
CSCO,2018-02-27 00:00:00+00:00,45.04,45.61,44.62,45.41,26887782,40.2437622091,40.7530638179,39.8684873395,40.574361499,26887782,0.0,1.0
CSCO,2018-02-28 00:00:00+00:00,44.78,45.89,44.78,45.27,26346609,40.0114491946,41.0032470643,40.0114491946,40.4492698758,26346609,0.0,1.0
CSCO,2018-03-01 00:00:00+00:00,43.8,45.0,43.35,44.68,32154328,39.1358078321,40.2080217454,38.7337276147,39.9220980352,32154328,0.0,1.0
CSCO,2018-03-02 00:00:00+00:00,44.06,44.22,43.1,43.29,28848064,39.3681208467,39.5110827018,38.5103497161,38.680116919,28848064,0.0,1.0
CSCO,2018-03-05 00:00:00+00:00,44.52,44.77,43.7,43.92,22101667,39.7791361801,40.0025140787,39.0464566727,39.2430292235,22101667,0.0,1.0
CSCO,2018-03-06 00:00:00+00:00,44.29,44.79,44.14,44.65,21929955,39.5736285134,40.0203843105,39.4396017742,39.8952926873,21929955,0.0,1.0
CSCO,2018-03-07 00:00:00+00:00,44.2,44.39,43.8,44.03,22034446,39.4932124699,39.6629796728,39.1358078321,39.3413154988,22034446,0.0,1.0
CSCO,2018-03-08 00:00:00+00:00,44.34,44.41,43.94,44.25,19677672,39.6183040931,39.6808499047,39.2608994554,39.5378880496,19677672,0.0,1.0
CSCO,2018-03-09 00:00:00+00:00,45.37,45.54,44.61,44.62,21633413,40.5386210353,40.6905180063,39.8595522236,39.8684873395,21633413,0.0,1.0
CSCO,2018-03-12 00:00:00+00:00,45.55,45.87,45.4,45.53,17458907,40.6994531222,40.9853768324,40.5654263831,40.6815828904,17458907,0.0,1.0
CSCO,2018-03-13 00:00:00+00:00,45.16,46.16,44.92,45.78,23081229,40.3509836004,41.2444951948,40.1365408178,40.9049607889,23081229,0.0,1.0
CSCO,2018-03-14 00:00:00+00:00,45.28,45.76,45.09,45.34,20923845,40.4582049918,40.8870905571,40.2884377888,40.5118156874,20923845,0.0,1.0
CSCO,2018-03-15 00:00:00+00:00,45.33,45.74,45.12,45.3,23338222,40.5028805715,40.8692203252,40.3152431367,40.4760752237,23338222,0.0,1.0
CSCO,2018-03-16 00:00:00+00:00,45.01,45.6,44.97,45.33,52355707,40.2169568613,40.744128702,40.1812163975,40.5028805715,52355707,0.0,1.0
CSCO,2018-03-19 00:00:00+00:00,44.27,44.82,43.9,44.59,24524286,39.5557582815,40.0471896584,39.2251589916,39.8416819917,24524286,0.0,1.0
CSCO,2018-03-20 00:00:00+00:00,44.37,44.64,44.18,44.49,22385001,39.6451094409,39.8863575714,39.475342238,39.7523308322,22385001,0.0,1.0
CSCO,2018-03-21 00:00:00+00:00,44.31,44.9,44.13,44.24,20616375,39.5914987453,40.1186705859,39.4306666583,39.5289529337,20616375,0.0,1.0
CSCO,2018-03-22 00:00:00+00:00,43.07,44.02,43.02,43.76,29374734,38.4835443683,39.3323803829,38.4388687886,39.1000673684,29374734,0.0,1.0
CSCO,2018-03-23 00:00:00+00:00,42.42,43.84,42.42,43.71,30674112,37.902761832,39.1715482959,37.902761832,39.0553917887,30674112,0.0,1.0
CSCO,2018-03-26 00:00:00+00:00,44.06,44.16,42.83,43.25,28454954,39.3681208467,39.4574720061,38.2691015856,38.6443764553,28454954,0.0,1.0
CSCO,2018-03-27 00:00:00+00:00,42.68,44.52,42.24,44.49,30088447,38.1350748465,39.7791361801,37.741929745,39.7523308322,30088447,0.0,1.0
CSCO,2018-03-28 00:00:00+00:00,41.66,42.84,41.62,42.51,36696770,37.2236930203,38.2780367016,37.1879525565,37.9831778754,36696770,0.0,1.0
CSCO,2018-03-29 00:00:00+00:00,42.89,42.93,41.58,41.94,55021225,38.3227122813,38.3584527451,37.1522120927,37.4738762667,55021225,0.0,1.0
CSCO,2018-04-02 00:00:00+00:00,41.01,42.63,40.53,42.52,36791764,36.6429104839,38.0903992668,36.2140249186,37.9921129914,36791764,0.0,1.0
CSCO,2018-04-03 00:00:00+00:00,41.38,41.5,40.72,41.34,28003925,36.9735097738,37.0807311652,36.3837921216,36.9377693101,28003925,0.0,1.0
CSCO,2018-04-04 00:00:00+00:00,41.2,41.55,40.19,40.39,30117558,37.107536513,37.4227704397,36.1978614674,36.3779951398,30117558,0.33,1.0
CSCO,2018-04-05 00:00:00+00:00,41.82,42.02,41.38,41.5,29331612,37.6659508974,37.8460845698,37.2696568181,37.3777370216,29331612,0.0,1.0
